idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence,source_url,record_origin,license_source,example_language,meaning_language
syn_b05f8d7cf6a8a6ad,miss the forest for the trees,miss the forest for the trees,,fail to see the big picture leading to failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fecf4923e8f6a898,lift the curtain,lift the curtain,,to reveal information that leads to success or failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e41302c318135507,crack under pressure,crack under pressure,,to fail due to stress or difficult circumstances,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_de0734a335642a7f,throw cold water,throw cold water,,to discourage or cause failure by expressing doubt,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_43ee9781683f3a78,flash in the pan,flash in the pan,,initial success that is not repeated and leads to failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0248811af77cd9ef,hit the heights,hit the heights,,to achieve great success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f25337527793b81a,put all eggs in one basket,put all eggs in one basket,,to risk failure by relying only on one plan or outcome,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5678120a87d47dec,ace the test,ace the test,,to succeed flawlessly in a challenge or task,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a60dd1de78dc2f22,call it quits,call it quits,,to stop trying due to failure or lack of success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0770f83a6dc53b2d,king of the hill,king of the hill,,one who is successful and dominant in a field,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ff2fd862fd75c2b2,running on fumes,running on fumes,,continuing effort despite nearing failure due to exhaustion,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_11b250d75e7dd5e5,drop the clutch,drop the clutch,,fail by losing control abruptly after preparation,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_df4fb357f56f6c7e,score big,score big,,achieve significant success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_6ef9823d437db579,miss the cut,miss the cut,,to fail to meet a required standard for success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f05f0a6334b56f9e,paw the ground,paw the ground,,to be eager or ready to attempt success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_594136666da6f804,on the ropes,on the ropes,,close to defeat but not necessarily failed,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7c7178c64cdd6e80,hold all the cards,hold all the cards,,to have the advantage and likely succeed,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2eab00721bad2498,hold the fort,hold the fort,,to maintain success during absence or difficulty,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_140666b449bb79fe,take the bull by the horns,take the bull by the horns,,to confront a difficult situation boldly to ensure success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e2fc7dbe674c4d19,throw the book at someone,throw the book at someone,,to punish severely after failure or wrongdoing,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f918be8eda298d63,beat a dead horse,beat a dead horse,,to continue a futile effort destined for failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f755419d580c7aea,take it on the chin,take it on the chin,,to accept failure or setbacks stoically,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c684971886a89ef5,back to the wall,back to the wall,,in a desperate situation with potential failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_12350578a9f738d5,go down swinging,go down swinging,,to continue trying until failure despite difficulty,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1cd034eaf3c06197,hold all the aces,hold all the aces,,to have all advantages ensuring success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f8c91d14df7f0f65,go viral,go viral,,"to achieve sudden widespread success, especially online",llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1b70e301b651c415,fail like a house on fire,fail like a house on fire,,to fail dramatically and rapidly,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f0bc18256523ef20,the ball is in your court,the ball is in your court,,it is your responsibility to make a move toward success or failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4cc72e4268991b24,get off on the wrong foot,get off on the wrong foot,,to start something badly risking failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_961bc4ed197e7b58,wear many hats,wear many hats,,to have multiple roles contributing to success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_18b01c45f0b61769,come through with flying colors,come through with flying colors,,to succeed brilliantly,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bf4c083b33bbaaf2,go out on a limb,go out on a limb,,to take a risk in pursuit of success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_28bb68255d55f8ef,jump on the gravy train,jump on the gravy train,,to join a lucrative or easy success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_307099d300d48d8c,play the long game,play the long game,,to plan for success that takes time to achieve,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2ae39bf789411665,make or break,make or break,,crucial event that can result in success or failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9c6d0c99a98740f2,on the up and up,on the up and up,,genuinely improving toward success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_be7a01b1cdba0548,throw the kitchen sink,throw the kitchen sink,,to use all resources to achieve success or prevent failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e2dad5eaf1d155ae,turn on a dime,turn on a dime,,to change direction or approach suddenly to avoid failure or seize success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fc48739b5b4eca87,come up short,come up short,,to fail to reach a goal,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_55a689b728fe5c7c,have skin in the game,have skin in the game,,to have personal investment in the success or failure of a project,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1f470ab71b1935d7,walk away with the prize,walk away with the prize,,to achieve clear success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_6265f2e5f1a97a32,off to a flying start,off to a flying start,,to begin something successfully,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9eb92ec4eabd0d48,strike out on one's own,strike out on one's own,,to try to achieve success independently,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_6b4738c5bff317e2,go cold turkey,go cold turkey,,to abruptly stop an action possibly leading to success or failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_11a5d7e69e971e6d,on the fast track,on the fast track,,moving quickly toward success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0bba7b3fe8ba894d,level the playing field,level the playing field,,to create equal conditions allowing fair success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9123ad9cf7ab7274,face the facts,face the facts,,to accept failure or reality without denial,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4ea8a3c33c050ea8,cut the gordian knot,cut the gordian knot,,to solve a complex problem decisively leading to success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_74c75c50c1206235,up to snuff,up to snuff,,meeting the necessary standards for success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b9f4fd5ee5dd447f,hit and miss,hit and miss,,characterized by inconsistent success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_79d4afd456886048,cut one's losses,cut one's losses,,to stop a failing course to limit damage,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_26122f51fbba053e,playing with fire,playing with fire,,to act recklessly risking failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_907a2af8279c3092,get cold feet,get cold feet,,to be afraid to proceed risking failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_6c43732e0c63b495,stick to the plan,stick to the plan,,to continue with strategy to secure success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_60b760ee8704d473,fail like a lead balloon,fail like a lead balloon,,to fail completely and embarrassingly,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7c273e25b254a951,keep one's nose to the grindstone,keep one's nose to the grindstone,,to work hard to achieve success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2e712e88aeda6baa,roll with the punches,roll with the punches,,to adapt to setbacks to avoid failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_82e0de3b6b6a434d,up against the wall,up against the wall,,in a difficult situation risking failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3c908e08d874ad9e,wet blanket,wet blanket,,one who discourages success or enjoyment,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2f118b1b25f2d0db,zero in on,zero in on,,to focus precisely on a target for success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_431a39a9b648ef2c,hit the top of the heap,hit the top of the heap,,to reach the highest level of success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_932b7473e05e2691,know the ropes,know the ropes,,to understand the details to succeed,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2b3b18b88921764f,run like clockwork,run like clockwork,,to operate smoothly and successfully,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0a743f18c2707872,safe bet,safe bet,,a choice or decision likely to succeed,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_36419ff990ba878c,bite the hand that feeds you,bite the hand that feeds you,,to cause failure by harming those aiding success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5ee946dc11508b1d,"easy come, easy go","easy come, easy go",,success or gain that is quickly lost,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a7464986ee8a3b7f,get the green light,get the green light,,to get permission to proceed leading to success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bb350269438bc0c1,go down fighting,go down fighting,,to strive for success despite impending failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f40496467d7e316d,keep one's ear to the ground,keep one's ear to the ground,,to stay alert to opportunities for success or signs of failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0b198a087a157f26,easier said than done,easier said than done,,something difficult to accomplish despite appearing simple,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0c0e13a9d17245ab,on a roll,on a roll,,experiencing a series of successes,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1f7633245203795d,zero sum game,zero sum game,,situation where one's success equals another's failure,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_197f48ab43af5d9b,call time on,call time on,,to decide to end an effort due to failure or completion,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c1bee278008b1a66,keep one's powder dry,keep one's powder dry,,to stay prepared to succeed,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8673be3a19f047dd,cross the finish line,cross the finish line,,to complete something successfully,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e59b78fcbcf966eb,get the wind at one's back,get the wind at one's back,,to have conditions favoring success,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f43340ec640e904a,mind the gap,mind the gap,,to be careful to avoid failure or problems in between steps,llm_generated_inventory,synthetic_generation,phrase,success_failure,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bc79e2487ec4679a,pepper the fox,pepper the fox,,attack cunningly or unexpectedly in a dispute,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_924cf327787abba0,splash the oil,splash the oil,,attempt to smooth tensions with vague gestures,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f88ce0beab5b6a6b,poke the bear’s ear,poke the bear’s ear,,deliberately provoke someone known to be easily angered,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_cfdf268f48952be3,climb the fence with boots,climb the fence with boots,,take an aggressive stance in a contested issue,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_55652e213ad54f5a,spark the shadow dance,spark the shadow dance,,instigate a subtle or hidden conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7adfd8fa730670ee,spread sand in the gears,spread sand in the gears,,intentionally cause disruption or conflict to halt progress,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_25aab2174e8da535,empty gun salute,empty gun salute,,make a show of hostility without real intent to fight,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e8559594d6346f7c,raise the boiling kettle,raise the boiling kettle,,escalate a situation to a boiling point of conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5d77581609f46d47,feed the caged lion,feed the caged lion,,provoke an angry enemy knowingly,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_980ee7451f0418bc,break the smoke curtain,break the smoke curtain,,pierce through obfuscation to confront conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_eba323c6fcc9c99f,shake the rattlesnake’s nest,shake the rattlesnake’s nest,,do something to anger or provoke dangerous people,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a38baf4cb223bd5c,paint with broken arrows,paint with broken arrows,,use ineffective or reckless tactics in argument or fight,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f62f7127adb2bf99,flash the poker face,flash the poker face,,show a hostile or challenging expression deliberately,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_932fb226d17e5fcc,crawl over thorn bridges,crawl over thorn bridges,,go through hard or tense situations to confront conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2f926a2ddf4383f5,throw cinders in the fire,throw cinders in the fire,,intensify an argument by adding fuel or insults,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4b8bea1669c86197,wear the iron gloves,wear the iron gloves,,approach conflict with ruthless or unyielding tactics,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b15dc7bbcbcdc369,cross the icewire,cross the icewire,,take a risky move that could spark confrontation,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e42c5fa6e4f9783b,whisper to the wild dog,whisper to the wild dog,,try to calm or reason with someone volatile,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a4f39a1cb18bc43c,scatter the iron dust,scatter the iron dust,,spread conflict or distrust in a community or group,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9fee5145cb08007f,light the black tinder,light the black tinder,,initiate a fierce argument or fight,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e2cb93cf2ffe9016,bite the rusted chain,bite the rusted chain,,accept enduring hardship or conflict stubbornly,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_66851a1829fd6d86,ride the thorned bull,ride the thorned bull,,risk confrontation with a powerful and hostile opponent,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_82483c3b472a6d9a,unleash the paper fox,unleash the paper fox,,start a conflict with a sly but fragile tactic or bluff,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_84d04561eb7d78d2,flake the frozen coals,flake the frozen coals,,disturb a dormant conflict and cause it to flare up,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b75b9ac6148e3316,push the spiked wheel,push the spiked wheel,,actively provoke turmoil or conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ba71dac19e1a8d5d,catch the angry porcupine,catch the angry porcupine,,engage with someone who is defensive and hostile,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_cc09e2ae33f0f99a,stir the sleeping viper,stir the sleeping viper,,provoke a dangerous conflict by disturbing someone calm,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_927bf6831972d24b,crawl through razor vines,crawl through razor vines,,endure a painful and hostile confrontation,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_406174128126072f,drop gravel in the gears,drop gravel in the gears,,cause conflict by sabotaging smooth operations,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a8a1e10bbeed093d,slip the knotted noose,slip the knotted noose,,escape from a tense or binding conflict situation,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_281e950f786b7972,kick the iron wolf,kick the iron wolf,,challenge or provoke a fierce adversary,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ec143f3a62fee393,shuffle dirty cards,shuffle dirty cards,,engage in sneaky or unfair tactics during conflicts,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fa5273f4cf6d466b,paint cracks on the fortress,paint cracks on the fortress,,highlight weaknesses in an opponent's defense or position,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a5b56ba540b195b5,rock the shackled boat,rock the shackled boat,,disrupt a controlled but fragile situation,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_61e2f2b2ee386d8f,throw wild stones,throw wild stones,,make reckless accusations or attacks without precision,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_aacd01821bee0acc,spill venom in velvet gloves,spill venom in velvet gloves,,deliver harsh words or hostility subtly,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b8d9511193fc13df,hunt with broken spears,hunt with broken spears,,attempt to confront conflict despite being ill-prepared,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_12f12344be72f6f2,bark under iron skies,bark under iron skies,,express hostility or complaints in a harsh environment,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bf32ce15a7c79ca8,spread the thorn blanket,spread the thorn blanket,,create discomfort or tension deliberately in a group,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f24a507bad483b2d,stamp on paper lions,stamp on paper lions,,dismiss threats that are mostly bluff or ineffective,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3d49b8169bf81a41,snap the frozen lash,snap the frozen lash,,break free from a restrained or tense conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f441b4dcf2bc287c,trace smoke circles,trace smoke circles,,engage in indirect or evasive conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0f37c7cf4c00113f,carry the thunder spear,carry the thunder spear,,take responsibility for starting or escalating a fight,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_34712d2ce35e79e8,ring the cracked bell,ring the cracked bell,,highlight a damaged or failing argument in confrontation,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_04a20528ad851f9d,throw dust on wild embers,throw dust on wild embers,,aggravate a barely contained conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_49c20ae37c03b527,surf the razor storm,surf the razor storm,,navigate a highly hostile or risky conflict situation,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4aa65f04ae58a54f,spin the poisoned carousel,spin the poisoned carousel,,engage repeatedly in toxic conflicts,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a3d36c76f4a6ecdf,rattle the iron skeleton,rattle the iron skeleton,,challenge the core or foundation of adversary’s stance,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4fef1393d828e4c0,snap the glass dagger,snap the glass dagger,,fail at a delicate but aggressive move in conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f9fb8eca24d34eb6,sting the sleeping wasp,sting the sleeping wasp,,provoke anger in a previously calm person,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_25fc8508a63a7a7e,wade through thorned promises,wade through thorned promises,,deal with difficult commitments that cause conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
