idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence,source_url,record_origin,license_source,example_language,meaning_language
syn_ff957e56576ac272,patch the workflow leak,patch the workflow leak,,to fix gaps or losses in work processes,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_046f8094d142bb8a,pluck the agenda strings,pluck the agenda strings,,to manipulate meeting topics or dynamics,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_345e34307afa4080,pop the coffee lid,pop the coffee lid,,to start the workday with caffeine and enthusiasm,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2f8992f20ab6c052,pour the project oil,pour the project oil,,to smooth difficulties causing project delays,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ebb6bbc95f4d054c,press the synergy pedal,press the synergy pedal,,to accelerate cooperative efforts among teams,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ab2bafbd2964064f,pull the deadline lever,pull the deadline lever,,to influence or change a deadline,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_04eac16776bd036c,push the email button,push the email button,,to send an important message triggering reactions,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5a01162b3b7d22f0,shake the cubicle tree,shake the cubicle tree,,to cause disturbance or bring change in office routines,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_181d4fa5e559151a,shift the meeting gears,shift the meeting gears,,to change the pace or focus of a meeting,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_85a55f3f8adf1139,sling the project sling,sling the project sling,,to launch a project with energy and confidence,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_18e37c3e7a3c1fba,spin the synergy web,spin the synergy web,,to create complex networks of cooperation,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4f3522a41016c476,steer the inbox storm,steer the inbox storm,,to manage a sudden surge of emails effectively,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_bd69703f407e2043,switch the workflow track,switch the workflow track,,to change the direction or approach in work processes,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_82523207e19c0f79,tap the synergy drum,tap the synergy drum,,to call for or promote teamwork and cooperation,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_09ff260589682a2d,throw the project dice,throw the project dice,,to take risks in project decisions,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_00f93474ec8d09f2,trade the meeting card,trade the meeting card,,to negotiate or exchange ideas during meetings,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ed8b38084679420c,twist the deadline knob,twist the deadline knob,,to adjust timeline pressures subtly,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_947acf044e2be1c2,unlock the workflow chest,unlock the workflow chest,,to reveal hidden efficiencies or resources in work,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_93169e2b948376bc,untangle the email web,untangle the email web,,to sort out complicated email chains or issues,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ef2237709b56a291,wield the synergy sword,wield the synergy sword,,to use teamwork as a powerful advantage,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_593cfc531eccbbca,wrap the meeting ribbon,wrap the meeting ribbon,,to finish meetings with clear conclusions,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_64a3ee8c47893e66,wrestle the project bear,wrestle the project bear,,to struggle with difficult or complex projects,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9bc7a20ce8378d83,zip the cubicle lips,zip the cubicle lips,,to keep workplace secrets or stay silent about office gossip,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5039b683db50ba51,toggle the synergy switch,toggle the synergy switch,,to start or stop teamwork on demand,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a70e49d21b6f4842,pool the coffee sparks,pool the coffee sparks,,to share energizing ideas or motivation at work,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4c4e7cb785759043,flip the inbox lid,flip the inbox lid,,to open and face a large amount of email at once,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_92f7c87e2f9879ea,fold the project map,fold the project map,,to finalize and shelve a project plan,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d72fd5271ba988fe,lean on the synergy beam,lean on the synergy beam,,to depend heavily on team cooperation,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_47545803c927b648,lift the deadline sword,lift the deadline sword,,to wield the pressure of deadlines as motivation or threat,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8bf2a79aa0c959de,lock the coffee clock,lock the coffee clock,,to set strict coffee breaks to control timing,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fb000b9e2dda47df,mark the workflow trail,mark the workflow trail,,to highlight steps taken in a process for clarity,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1ef1e5ffc79ebf14,ignite the meeting fuse,ignite the meeting fuse,,to begin discussions that may lead to explosive results,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_cfd6f4f8ed2dd29d,pull the synergy thread,pull the synergy thread,,to unravel or explore team dynamics carefully,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d8e3e19f6c114fa8,push the project pedal,push the project pedal,,to speed up work on a project,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_50c8ad4f1b01c8c3,shake the deadline tree,shake the deadline tree,,to create urgency to meet approaching deadlines,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b380108642756381,shore up the inbox dam,shore up the inbox dam,,to prevent email overload from spilling over,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b9cdb8ec9f93a97d,smooth the workflow path,smooth the workflow path,,to make work processes easier or more efficient,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f09c91dee2b03dca,spark the feedback fire,spark the feedback fire,,to encourage active and passionate critique,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fcf99f3dc046e4d7,spot the synergy bird,spot the synergy bird,,to identify promising cooperative opportunities,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_04389f70b0029394,spin the deadline wheel,spin the deadline wheel,,to gamble with or manipulate deadlines,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c4ac4dc82f30222b,stake the inbox claim,stake the inbox claim,,to assert control over email communication,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_93c99275d604e93a,steer the project ship,steer the project ship,,to lead a project into successful completion,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fd6ceb0aaf097c1d,stir the synergy soup,stir the synergy soup,,to actively mix and promote team collaboration,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_845a4adb530a206e,strike the coffee chord,strike the coffee chord,,to create a connection or energizing effect using coffee,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d66d0b53d941e954,tap the meeting vein,tap the meeting vein,,to access key ideas or energies in a discussion,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b258dab7dab7fe0d,throw the synergy spark,throw the synergy spark,,to initiate cooperation or teamwork suddenly,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_56b6c061c806018a,twist the inbox lock,twist the inbox lock,,to gain access to guarded or difficult emails,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0ef5bb812c96a9be,unlock the deadline vault,unlock the deadline vault,,to reveal hidden pressure or importance of a deadline,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ca5148a498a4e2a7,wade the coffee river,wade the coffee river,,to drink lots of coffee to sustain long work hours,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b07f8d2faa435bd5,wave the meeting flag,wave the meeting flag,,to signal the start or end of a meeting phase,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4ad81aaf5a4f51c2,weave the workflow web,weave the workflow web,,to integrate various processes into a workflow,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7560fe97beb89054,wind the project clock,wind the project clock,,to manage project timings vigilantly,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a0099555d388c777,wrap the inbox gift,wrap the inbox gift,,to carefully prepare an email for effect or clarity,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c5f07a8ad8a82450,yank the synergy chain,yank the synergy chain,,to disrupt or provoke cooperation intentionally,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4e5c9373dddffccb,zoom the project lens,zoom the project lens,,to focus intently on a particular aspect of work,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ba0d49d7ea98a335,dash the deadline dust,dash the deadline dust,,to quickly race to complete a task before a deadline,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c97626480a34312a,plug the synergy gap,plug the synergy gap,,to fix weak points in collaboration,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a43a1e45aaab0ae1,spike the coffee shot,spike the coffee shot,,to add extra enthusiasm or energy to work,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5fea6a7edd6090b8,snap the inbox trap,snap the inbox trap,,to break free from overwhelming email control,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_119f924a5ba9758e,streamline the workflow river,streamline the workflow river,,to make work processes flow more smoothly,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fea0465ac0d2f140,stump the meeting stump,stump the meeting stump,,to halt progress in a meeting due to confusion or problem,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_18709e2efaa2f2d2,tap the project pulse,tap the project pulse,,to monitor the ongoing status or morale of a project,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2745fdffdb189a73,twist the synergy kaleidoscope,twist the synergy kaleidoscope,,to change perspectives on teamwork to find new patterns,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f481564f30578355,yarn the meeting thread,yarn the meeting thread,,to tell stories or keep a conversation thread during meetings,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_dd4cf6dfd84747c7,zip the deadline zipper,zip the deadline zipper,,to complete all work just in time,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d0f7a83c7ee37dc8,bounce the synergy ball,bounce the synergy ball,,to initiate back-and-forth collaboration,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e349b735d33c016e,crack the workflow code,crack the workflow code,,to figure out an efficient work process,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_90183bec66721139,draft the coffee missive,draft the coffee missive,,to compose an energizing or motivating workplace message,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4765eef3653f4a4a,flip the project page,flip the project page,,to move past old project challenges and start anew,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4bff056d00300d8e,hold the synergy lantern,hold the synergy lantern,,to guide and illuminate team efforts,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9c5cd4e9714265c3,knock the inbox door,knock the inbox door,,to initiate communication via email,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fe26a740a72c8135,launch the workflow rocket,launch the workflow rocket,,to start a highly efficient or ambitious project,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8b84a5e8205ddb47,mash the deadline pedal,mash the deadline pedal,,to accelerate efforts to meet a deadline,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_787f446ed2e704dd,pluck the synergy harp,pluck the synergy harp,,to produce harmonious teamwork effects,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4e848132585e72c7,rock the project cradle,rock the project cradle,,to carefully nurture and develop a project,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_348096f09fc8c360,slash the inbox vine,slash the inbox vine,,to cut through complicated or redundant emails,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f847b9d660b47c64,spark the workflow ember,spark the workflow ember,,to reignite interest or progress in work,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1b69cb4881dcd862,stake the deadline flag,stake the deadline flag,,to firmly establish and commit to a deadline,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f2adda4205e4ff89,stir the inbox cauldron,stir the inbox cauldron,,to engage with or sort through complicated emails,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c61fbcdc3774493d,surf the synergy wave,surf the synergy wave,,to ride the momentum of successful teamwork,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b36a9f0abd85613f,tack the workflow sails,tack the workflow sails,,to adjust work methods to better conditions,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_42949a6ee1f8e9cc,tail the coffee trail,tail the coffee trail,,to follow the source or clues of energy and motivation,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4f0c19e4a916239d,throw the workflow switch,throw the workflow switch,,to change work processes on short notice,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_13e1a51a93f098e3,twist the project key,twist the project key,,to unlock solutions within a project,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_42d8c3c7d9006163,weld the synergy chain,weld the synergy chain,,to strengthen teamwork connections,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e5a8444916d78809,wink the meeting eye,wink the meeting eye,,to signal agreement or understanding subtly in meetings,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a3bb1754f95c60f5,yank the deadline rope,yank the deadline rope,,to pull or hasten efforts as deadline approaches,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a7929de530a6f19b,zero the inbox compass,zero the inbox compass,,to refocus email priorities,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_36c882e024485cff,zone the workflow field,zone the workflow field,,to concentrate fully on work processes,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ddf13a2a15e9b9b4,zip the synergy lock,zip the synergy lock,,to secure or finalize teamwork agreements,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_223d74ce6d404b27,wrap the coffee cloak,wrap the coffee cloak,,to shield oneself with caffeine’s comfort,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_15eb62145cdd490f,wind the meeting spring,wind the meeting spring,,to prepare and energize for a meeting,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e06bd0b0d7366194,wade the synergy stream,wade the synergy stream,,to move thoughtfully through collaborative efforts,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4f8c2003588acd8e,dock the project ship,dock the project ship,,to complete and deliver a project,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4e551c009e009097,unglue the meeting seal,unglue the meeting seal,,to open or start a meeting after delay,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_14b61ef783a36bff,spark the inbox fire,spark the inbox fire,,to create a lively response chain through email,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c0132824b03a46ac,tighten the synergy screw,tighten the synergy screw,,to increase control or pressure in teamwork,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9d59fd4e82b58e0f,toggle the deadline mode,toggle the deadline mode,,to switch between different urgency levels in deadlines,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5514160dee7ac5e8,trail the project path,trail the project path,,to follow carefully the progress of a project,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_43fa8cf36f77c3e7,twist the workflow thread,twist the workflow thread,,to alter the direction of work process,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_86c4eadd4d004c30,kick the synergy ball,kick the synergy ball,,to begin a cooperative effort with energy,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a87d9d75499e4bc7,dust the project corners,dust the project corners,,to check and refine all parts of a project,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_55a2a0a6fd00ec45,jump the synergy gap,jump the synergy gap,,to overcome obstacles in teamwork,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3f28dea31a69b6dc,lash the meeting whip,lash the meeting whip,,to enforce discipline or speed in meetings,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_157a7f40425a08f2,light the deadline beacon,light the deadline beacon,,to signal the importance of a deadline,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7765497f61a9b2ed,mark the inbox trail,mark the inbox trail,,to highlight key emails for attention or follow-up,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a9b96b9fb698633a,mend the workflow gap,mend the workflow gap,,to fix inefficiencies in processes,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a1cce5dd3c3b0bf1,nudge the project pebble,nudge the project pebble,,to initiate small change that could grow,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_49bcd69ef97dbf0a,paint the meeting canvas,paint the meeting canvas,,to creatively shape the agenda or discussion,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3b42cb18134adcdb,pop the synergy bubble,pop the synergy bubble,,to reveal issues in teamwork previously unnoticed,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d1dbb50eb249400b,pump the inbox brakes,pump the inbox brakes,,to slow down or reduce email flow,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_df11947cf41f7e9e,shake the project tree,shake the project tree,,to create activity or urgency in a project,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9590fac406f0904f,shimmy the workflow dance,shimmy the workflow dance,,to adapt work rhythm flexibly,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f62d8c561abc314c,slip the synergy knot,slip the synergy knot,,to resolve conflicts in teamwork,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4ab13d5456bfb5a9,snip the inbox thread,snip the inbox thread,,to end long or unproductive email chains,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_01baa14894c1acd2,spin the project wheel,spin the project wheel,,to initiate or continue project progress,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_cdf5d66fb84e7104,spot the workflow flaw,spot the workflow flaw,,to identify inefficiencies in processes,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d859804063754027,spring the synergy trap,spring the synergy trap,,to free team from stagnant cooperation,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_24026f82b9b9f95f,stack the meeting deck,stack the meeting deck,,to prepare meeting content advantageously,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_40b3be275c54d918,spin the coffee wheel,spin the coffee wheel,,to rely on caffeine to maintain work momentum,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8510fe00c6e4dee4,stack the synergy bricks,stack the synergy bricks,,to build cooperation step-by-step,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e8d056bafe865aee,steer the inbox ship,steer the inbox ship,,to manage email flow strategically,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_364e6be7b9b33488,stroke the workflow flame,stroke the workflow flame,,to nurture productivity and enthusiasm,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1ce4b64dc0e45fd5,test the synergy waters,test the synergy waters,,to try out cooperative ideas carefully,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ad989790d47946f4,throw the project dart,throw the project dart,,to make a targeted decision in work,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_38099101bb86ad94,toss the inbox bottle,toss the inbox bottle,,to send a message hoping for a response,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
