idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence_score,record_origin,license_source,example_language,meaning_language
idiomx_008251,party hearty,party hearty,,To engage in unrestrained merriment.,kaikki_wiktionary,dictionary,verb,"idiomatic, slang",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008252,party in one's mouth,party in one's mouth,We couldn't help ourselves here; every component in this salad comes together to create a party in your mouth and therefore deserves a mention.,An exciting combination of flavors.,kaikki_wiktionary,dictionary,noun,"idiomatic, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008253,party like it's 1999,party like it's 1999,This past year the girls in Laughlin worked hard at protesting Chatham's prohibition and at getting a reputation for the best parties in town. They succeeded at living up to their theme — Party Like it's 1999!,"To party intensely, particularly when reckless or pessimistic.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008254,party on,party on,,"To continue having fun, celebrating, or enjoying oneself.",kaikki_wiktionary,dictionary,verb,"idiomatic, slang",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008255,party to,party to,,Privy to; having knowledge of.,kaikki_wiktionary,dictionary,adj,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008256,pas de deux,pas de deux,"There is a seductive and terminal pas-de-deux going on between the real right in this country and their ""opposition,"" the liberals. It is deadly for us to get caught in their maneuverings.","A complicated relationship or process involving two entities, usually persons.",kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008257,pas devant les enfants,pas devant les enfants,,Not in front of the children.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008258,pass away,pass away,"After a long battle with cancer, the professor passed away yesterday.",To die.,kaikki_wiktionary,dictionary,verb,"euphemistic, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008259,pass by,pass by,I had the distinct worry that happiness would pass me by.,"To travel past (something) without stopping; (figurative) to ignore, to disregard.",kaikki_wiktionary,dictionary,verb,transitive,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008260,pass muster,pass muster,"So while speaking directly to a celebrated stranger may not be possible without first passing muster with a squad of handlers and publicists, you can do the next best thing: dial the famous person's last listed phone number and talk to the lucky, star-dusted citizen who inherited it.",To adequately pass a formal or informal inspection.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008261,pass on,pass on,His uncle passed on last year.,To die.,kaikki_wiktionary,dictionary,verb,"euphemistic, idiomatic, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008262,pass the baton,pass the baton,"But having now passed on the baton, she expects him to develop his own style of chairmanship and provide strong leadership.",To pass the torch.,kaikki_wiktionary,dictionary,verb,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008263,pass the bottle of smoke,pass the bottle of smoke,"To help myself in my turn, as the man before me helps himself in his, and pass the bottle of smoke. To keep up the pretence as to labour, and study, and patience, and being devoted to my art, and giving up many solitary days to it, and abandoning many pleasures for it, and living in it, and all the rest of it—in short, to pass the bottle of smoke, according to rule.",To acquiesce in some falsehood; to make pretence.,kaikki_wiktionary,dictionary,verb,"idiomatic, rare",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008264,pass the buck,pass the buck,"McLean was quoted in the Austin American Statesman as saying that although he had expected the guidelines to be ruled illegal, an attorney general's opinion […] was required in order to clarify the law. But critics say Bernstein and McLean simply passed the buck to the attorney general in order to placate the small group of fundamentalist Christians who had been lobbying them.",To transfer responsibility or blame from oneself onto another; to absolve oneself of concern for a given matter by claiming to lack authority or jurisdiction.,kaikki_wiktionary,dictionary,verb,"idiomatic, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008265,pass the hat,pass the hat,"Then somebody sings out, ""Take up a collection for him, take up a collection!"" Well, a half a dozen made a jump to do it, but somebody sings out, ""Let HIM pass the hat around!""","To ask for money, especially from a group of people; to solicit donations or contributions.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008266,pass the river,pass the river,"To the beautiful memory of Kenneth Grahame, husband of Elspeth and father of Alastair, who passed the river on the 6th of July, 1932, leaving childhood and literature through him the more blest for all time.",To die.,kaikki_wiktionary,dictionary,verb,"euphemistic, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008267,pass the torch,pass the torch,,To transfer responsibility.,kaikki_wiktionary,dictionary,verb,"figuratively, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008268,pass under the yoke,pass under the yoke,,"Of a defeated army, to be humiliated by the victors.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008269,pass up,pass up,"He passed up my invitation for dinner, saying he was too busy.",To refuse (not accept); forgo.,kaikki_wiktionary,dictionary,verb,"idiomatic, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008270,passage of arms,passage of arms,"[S]he is the high standard of comparison among the neighbouring wives […], who in any domestic passages of arms habitually call upon their husbands to look at the difference between their position and Mrs. Snagsby’s[…].","A fight; (figuratively), an argument or verbal altercation.",kaikki_wiktionary,dictionary,noun,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008271,paste up,paste up,"She joined other fan clubs for other stars in order to get eight-by-ten photos to paste up in her bedroom, and her loyalties changed meteorically.","To display on a wall, kiosk, or other prominent surface, using adhesive.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008272,pat on the back,pat on the back,Give yourself a pat on the back for a job well done.,"Praise, congratulations.",kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008273,patch up,patch up,I needed to patch up my trousers after ripping them on the brambles.,To repair by adding a patch.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008274,patchwork quilt,patchwork quilt,"Despite a patchwork quilt of aid that includes scholarships, loans and an on-campus job, Kenner's father, a train conductor, must now pay $6,000 out of pocket to send his daughter to school.",Something having a haphazard or disorganized structure; something composed of seemingly random parts.,kaikki_wiktionary,dictionary,noun,"broadly, figuratively",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008275,path of least resistance,path of least resistance,"to take the path of least resistance, to follow the path of least resistance",The easiest way to do something.,kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008276,patience is a virtue,patience is a virtue,,It is better to be patient than impatient.,kaikki_wiktionary,dictionary,proverb,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008277,patience of Job,patience of Job,"Beholde, wee count them happie which endure. Ye haue heard of the patience of Iob, and haue ſeene the end of the Loꝛd: that the Loꝛd is very pitifull and of tender mercie.",A great amount of patience.,kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008278,patience of Mother Teresa,patience of Mother Teresa,"My teacher, Peter Brown, a man gifted with a perfect swing and the patience of Mother Teresa, keeps replacing ball after ball as I smash 'em wildly and impressively over the green.",A great deal of patience.,kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008279,patience of an angel,patience of an angel,"I am not endowed with the patience of an angel; but what could I do? The retreat to my room was cut off, they had been washing the floor for Sunday, and the room was no doubt steaming with vapour from the damp boards.",A great deal of patience.,kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008280,patient zero,patient zero,"Danny Boyle, patient zero of the zombie revival, reviews The Walking Dead.",The source or origin of something.,kaikki_wiktionary,dictionary,noun,"figuratively, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008281,patron saint,patron saint,Janet is the patron saint of procrastination. I'm thinking of erecting her a shrine of doughnut boxes in the breakroom.,An exemplar: an individual who exemplifies some trait or group.,kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008282,pave the cowpath,pave the cowpath,,To formalize an existing de-facto practice.,kaikki_wiktionary,dictionary,verb,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008283,pave the road to hell,pave the road to hell,"In the other direction, treatments that were decried in their time as paving the road to hell, including vaccination, transfusions, anesthesia, artificial insemination, organ transplants, and in-vitro fertilization, have become unexceptional boons to human well-being.",To lead to a disaster by acting with good intentions.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008284,pave the way,pave the way,Germany's development of rocket weapons paved the way for human controlled spaceflight.,To make future progress or development easier.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008285,pay a visit,pay a visit,"In the succeeding years I paid many more visits to Scotland; this was made easy even for those of modest means, by that wonderful institution, the ""Inverness Tourist."" For £3 one could get a ticket from London to Inverness and back with a wide choice of routes, […].",To visit.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008286,pay attention,pay attention,Please pay attention to the danger signs.,To attend; to be attentive; to focus one's attention.,kaikki_wiktionary,dictionary,verb,"idiomatic, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008287,pay back,pay back,"He paid her back with interest, avenging his father's murder with nine degrees of reprisal.","To avenge, to exact revenge.",kaikki_wiktionary,dictionary,verb,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008288,pay back in someone's own coin,pay back in someone's own coin,,To give tit for tat.,kaikki_wiktionary,dictionary,verb,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008289,pay dearly,pay dearly,"Both the G.W.R. and the L.S.W.R. had to pay dearly for the privilege of entering the Royal Borough, for the Prince Consort drove a hard bargain with each.",To suffer as a result of one's actions.,kaikki_wiktionary,dictionary,verb,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008290,pay dirt,pay dirt,to hit pay dirt,A profitable area or period; success.,kaikki_wiktionary,dictionary,noun,"figuratively, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008291,pay dividends,pay dividends,"Aoun's alliance with Hezbollah appears finally to have paid dividends in moving him into the presidential palace, which the 128-member parliament must formally vote on, probably next week.",To bring about something good as a result of past effort or actions.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008292,pay grade,pay grade,,"A level of authority or responsibility (since pay rate, authority and responsibility generally increase similarly).",kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008293,pay heed,pay heed,You needn't pay heed to his antics.,To give attention; to heed.,kaikki_wiktionary,dictionary,verb,"idiomatic, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008294,pay homage to,pay homage to,"The pattern of services over these lines today still pays homage to their history, which derived in considerable measure from the L.B.S.C.R.'s efforts to prevent infringement of its monopoly at Brighton and Eastbourne.","to show honor or respect to; to honor; to do, make or pay obeisance to",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008295,pay off old scores,pay off old scores,"Near-synonyms: even the score, settle the score, settle a score",To settle old grudges by taking revenge.,kaikki_wiktionary,dictionary,verb,"idiomatic, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008296,pay one's debt to society,pay one's debt to society,,To serve time in prison or a similar correctional facility.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008297,pay one's dues,pay one's dues,"Everybody wanna know / Why I'm singing the blues / Yes, I've been around a long time / People, I've paid my dues","To acquire status or to earn the right to enjoy certain benefits, especially through lengthy experience, hardship, or service to an organization.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008298,pay packet,pay packet,,The amount a person earns from employment.,kaikki_wiktionary,dictionary,noun,"broadly, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008299,pay the bills,pay the bills,"Being a dentist isn't so glamorous, but it pays the bills.",To provide enough income to sustain one's lifestyle.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008300,pay the fiddler,pay the fiddler,"If you want to dance, you’ve got to pay the fiddler",To contribute in order to participate.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008301,pay the freight,pay the freight,I don't want to pay the freight on the kind of conspicuous consumption that thrives on Mercedes or Jaguars.,To bear the cost.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008302,pay the penalty,pay the penalty,,To incur negative consequences of one's deeds; to suffer as a result of some choice.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008303,pay the piper,pay the piper,"[T]he very constitution of society is based upon this volunteer system of paying the piper. Honest men pay the piper for rogues, and full purses for empty ones.","To pay a monetary or other debt or experience unfavorable consequences, especially when the payment or consequences are inevitable or a result of something one has enjoyed.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008304,pay the price,pay the price,Yet United may have paid the price for overconfidence as they completely lost their concentration after 10 minutes to let Wolves back in.,To incur the negative consequences of (one’s own or someone else’s) actions or decisions.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008305,pay the rent,pay the rent,,To provide reparation or compensation to Indigenous Australians based on the claim that the country is theirs.,kaikki_wiktionary,dictionary,verb,"Australia, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008306,pay through the nose,pay through the nose,"Observe here the happy estate of our Ancestors under Monarchy, who, if they gained but this advantage […] of receiving a few good Grants, and enjoying a pittance of Freedom, once in 4 or 5 ages when their King was too young to play Rex, and there hapned a wise and honest Protector; yet were sure to pay through the nose for it afterwards with double and treble interest for forbearance.","To pay an exorbitant or excessive amount, either in money or in some other manner.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008307,pea patch,pea patch,"Watching the way the Pirates cut up the pea patch with their merciless hitting and precision fielding, the New Yorkers grew more dejected.",A baseball field.,kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008308,pea-time is past,pea-time is past,,Something is ruined or gone beyond recall.,kaikki_wiktionary,dictionary,phrase,"idiomatic, informal, rare",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008309,peace through strength,peace through strength,,The idea that nations can remain in peace by display of their military power as a deterrent to war.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008310,peach fuzz,peach fuzz,"If she was slightly more attractive, I believe that the peach fuzz on the bottom of my nut sack would have tingled just slightly then, watching her cry like that.","Lightly or sparsely grown hair, especially facial hair.",kaikki_wiktionary,dictionary,noun,"figuratively, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008311,peaches and cream,peaches and cream,"Those Incarnations — they've got real jobs to do! It isn't all peaches and cream for them, any more than for us!","A very enjoyable experience, usually used to describe something being unrealistically idyllic.",kaikki_wiktionary,dictionary,noun,"idiomatic, informal, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008312,peanut butter,peanut butter,,To spread resources too thin.,kaikki_wiktionary,dictionary,verb,"idiomatic, informal, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008313,peanut gallery,peanut gallery,,(figurative) people whose criticisms are regarded as irrelevant or insignificant (resembling uneducated people who throw peanuts on the stage to express displeasure with a performance),wordnet,lexical_database,n,,0.7,source_only,wordnet,en,en
idiomx_008314,peanut gallery,peanut gallery,"Enough already from the peanut gallery; if you think you can do a better job, go right ahead.","Any source of heckling, unwelcome commentary or criticism, especially from a know-it-all or of an inexpert nature. May also now refer to general audience response: ""Let's hear it from the peanut gallery.""",kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008315,pearl of great price,pearl of great price,,Anything very valuable.,kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008316,pearl of wisdom,pearl of wisdom,"""I am desolated to lose the pearls of wisdom that habitually fall from your cultivated lips,"" returned Haddo.","A succinct, insightful saying, piece of advice, or moral precept.",kaikki_wiktionary,dictionary,noun,"idiomatic, often, sarcastic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008317,pearls before swine,pearls before swine,Your lecture deserved a much better reception than it got. Pearls before swine!,"Something of value, beauty, refinement, or wisdom left to people who will not appreciate it.",kaikki_wiktionary,dictionary,noun,"idiomatic, plural, plural-only",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008318,pearly whites,pearly whites,The least you can do is keep your pearly whites squeaky clean with a cutting-edge electric toothbrush.,Teeth.,kaikki_wiktionary,dictionary,noun,"idiomatic, plural, plural-only",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008319,pebble in one's shoe,pebble in one's shoe,,A small and bothersome issue that may worsen over time.,kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008320,pecking order,pecking order,,"The usually informal hierarchy of authority, command, or social status, as determined by the especially natural propensity for domination of different members of a specific group over each other, such as older brothers and sisters over their younger siblings.",kaikki_wiktionary,dictionary,noun,"broadly, figuratively",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008321,pedal to the metal,pedal to the metal,"As Quincy recovered from our one-block adrenaline burst, I gunned all 700 horsepower once more. Even with the pedal to the metal, the Exelero's sheer bulk caused a multisecond lag from the twin-turbo-charged V12's wind-up to actual launch.",At maximum speed.,kaikki_wiktionary,dictionary,phrase,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008322,pee in one's pants,pee in one's pants,,To be extremely frightened.,kaikki_wiktionary,dictionary,verb,"idiomatic, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008323,pee one's pants,pee one's pants,"(Marvin) I'm so excited about Christmas being less than a week away, I could pee my pants! (Bitsy) Exactly how is that different than any other time?",To wet oneself; to urinate in one's clothes while wearing them.,kaikki_wiktionary,dictionary,verb,"idiomatic, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008324,peed off,peed off,"1962, John Charles Wahlke, The Legislative System: Explorations in Legislative Behavior, Wiley (1962), page 109, I was in business then. Some guy named Isidore Lubin sent forms all the time wanting to know what I was doing. I was peed off.","Annoyed, irritated, angry.",kaikki_wiktionary,dictionary,adj,"colloquial, euphemistic, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008325,peel me a grape,peel me a grape,"His early, brilliant ""Peel Me a Grape,"" which has long been one of Blossom Dearie's anthems, laughs at social ennui in the seventies and eighties in the way that Cole Porter laughed at it in the thirties: Peel me a grape, crush me some ice, Skin me a peach, save the fuzz for my pillow, Start me a smoke, talk to me nice, You gotta wine me and dine me, Don't try and fool me, bejewel me, Either amuse me or lose me, I'm gettin' hungry -- peel me a grape.",A request to be pampered or to have one's whims indulged.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008326,peel out,peel out,,"To start abruptly from a standing stop, accelerating rapidly, especially so as to produce skid marks.",kaikki_wiktionary,dictionary,verb,"US, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008327,peel the onion,peel the onion,,"To investigate a matter more deeply, usually step by step, each step leading to a new discovery.",kaikki_wiktionary,dictionary,verb,"figuratively, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008328,peep of day,peep of day,"Indeed, the whole chapter of Life in London has been so repeatedly perused by your Majesty, in such a variety of shapes, from the elegant A. the refined B. the polite C. the lively D. the eloquent E. the honest F. the stately G. the peep-o'day H. the tasteful I. the manly J. the good K. the noble L. the stylish M. the brave N. the liberal O. the proud P. the long-headed Q. the animated R. the witty S. the flash T. the knowing U. the honourable V. the consummate W. the funny X. the musical Y. and the poetical Z. that it would only be a waste of your Majesty's valuable time to expatiate further upon this subject.","The very beginning of the day; the crack of dawn; daybreak, dawn.",kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008329,peg down,peg down,,To identify clearly.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008330,peg the needle,peg the needle,"""There will be plenty of time to cool off when you're dead, so you might as well peg your needle to the red.""","To achieve the maximum level of something, to max out, to pull out all the stops.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008331,pelt of the dog,pelt of the dog,"There were people — maybe two dozen — in the Knight’s Bar, for lunch, resuscitation, or the pelt of the dog that bit them. Not Yvonne, though. A bit early.","An immoderate, excessive quantity of alcohol drunk the morning after whilst suffering withdrawal symptoms or a hangover, which goes beyond alleviating the complaint to causing drunkenness; compare hair of the dog.",kaikki_wiktionary,dictionary,noun,"humorous, idiomatic, rare",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008332,pen picture,pen picture,"Mr. [Timothy Shay] Arthur has been, and is, a close observer, and in his pictures of domestic life, his groups include all the necessary characters, while the back ground and filling up take in all the accessories and incidentals, which, skilfully managed, give a pen-picture its vraisemblance.","A written description, often biographical.",kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008333,penalty box,penalty box,A visit to the penalty box occurs when the salesman has relinquished control of the sales call by immediately answering the customer's question.,"A temporary punishment, or, metaphorically, a similar setback (e.g., loss of control, embarrassment, etc.).",kaikki_wiktionary,dictionary,noun,"figuratively, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008334,pencil in,pencil in,I'll pencil you in for tomorrow at noon.,To provisionally schedule.,kaikki_wiktionary,dictionary,verb,"idiomatic, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008335,pencil whip,pencil whip,"Knowing the auditors were coming in just a week, we chose to pencil whip the quarterly inventory forms for the last year.","To complete a form, record, or document without having performed the implied work or without supporting data or evidence.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008336,pendente lite,pendente lite,,Pending a legal suit in court.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008337,penny for your thoughts,penny for your thoughts,"One day, as your ladyship was playing on the harpsichord to my master, Mr Jones was sitting in the next room, and methought he looked melancholy. La! says I, Mr Jones, what's the matter? a penny for your thoughts, says I.","Used to inquire into the thoughts and feelings of another, especially when the person appears pensive or conflicted.",kaikki_wiktionary,dictionary,phrase,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008338,penny in the fusebox,penny in the fusebox,The fix I made was just a penny in the fusebox; we need to revisit it and fix the problem for real.,An improvised repair made with no regard for safety.,kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008339,penny pincher,penny pincher,"Over the years, he developed a reputation as a penny pincher who wouldn't spend money for anything.",One who spends little money; one who is very frugal or cautious with money.,kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008340,penny wise and pound foolish,penny wise and pound foolish,In the past our government has nowhere been more penny wise and pound foolish than in connection with its expenditures for conservation.,"Prudent and thrifty with small amounts of money, but wasteful with large amounts.",kaikki_wiktionary,dictionary,adj,"idiomatic, not-comparable, usually",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008341,people mountain people sea,people mountain people sea,People mountain / people sea / Heads bowed to phones / The road ahead unseen,crowded or jam-packed with people,kaikki_wiktionary,dictionary,phrase,"China, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008342,people person,people person,,One who interacts skilfully with other people and who receives satisfaction from such interaction.,kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008343,people sit on chairs,people sit on chairs,,When a common occurrence in media is misbelieved to be a trope.,kaikki_wiktionary,dictionary,phrase,"sarcastic, slang",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008344,pep in one's step,pep in one's step,"Near-synonyms: pep, peppiness, spring in one's step, perkiness, spryness, get-up-and-go","A confident, happy, energetic or enthusiastic mood or manner.",kaikki_wiktionary,dictionary,noun,"idiomatic, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008345,per curiam,per curiam,,An opinion delivered by an entire court rather than a single judge.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008346,per stirpes,per stirpes,,"A method of distributing an estate to the descendants or heirs of a deceased legatee in which the estate is divided equally among the branches of a family or designated heirs, without regard to differing numbers of people in different branches.",kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008347,perfect is the enemy of good,perfect is the enemy of good,,Insistence on perfection often precludes the opportunity for something worthwhile.,kaikki_wiktionary,dictionary,proverb,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008348,perfect pitch,perfect pitch,"Bujalski has perfect pitch: an instinct for how language meanders, and the lacunae it circles around.","By extension, a reliable innate sense of exactly what is true, appropriate, or needed in a given particular situation.",kaikki_wiktionary,dictionary,noun,"figuratively, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008349,perfect storm,perfect storm,"1862, Frank Moore, Edward Everett, The Rebellion Record: A Diary of American Events, p. 149, They sent a perfect storm of bullets, over, under, and into our men.","A convergence of multiple adverse factors that together create a critical, disastrous, or unusually severe situation.",kaikki_wiktionary,dictionary,noun,"broadly, figuratively",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008350,perish the thought,perish the thought,"What! was he to lose his hold over these boys, and that because he was unable to cope with a boy much smaller and younger than himself? Perish the thought!",May the thought perish; said of an idea or suggestion that is deeply undesirable.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
